age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36.0,Private,398575.0,,10.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
62.0,,,,,,,,,,,,,United-States,>50K
51.0,,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,,Female,,0.0,40.0,United-States,>50K
,,142227.0,,13.0,Never-married,Adm-clerical,,,Female,,0.0,,United-States,<=50K
,?,184018.0,Some-college,10.0,Divorced,,Unmarried,White,Male,0.0,,40.0,United-States,<=50K
27.0,,,,,,,,,,,,,United-States,<=50K
40.0,,,,,,,,,,,,,United-States,<=50K
62.0,,,,,,,,,,,,,Mexico,<=50K
,,,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
,,163998.0,,,,,Not-in-family,,,0.0,,,United-States,>50K
,,147322.0,,,,,Wife,,,0.0,,,Columbia,<=50K
,,165484.0,,10.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,,,,,,,,,Mexico,<=50K
25.0,,,Bachelors,13.0,Never-married,Sales,,,Male,,0.0,44.0,United-States,<=50K
74.0,,,Some-college,10.0,Married-civ-spouse,Prof-specialty,,,Male,,1648.0,35.0,United-States,<=50K
,,,,,Never-married,,Unmarried,Black,,,0.0,40.0,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,>50K
54.0,Local-gov,,,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,42.0,United-States,<=50K
34.0,,,,,,,,,,,,,United-States,<=50K
,,209482.0,,14.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,Private,121124.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,82561.0,,10.0,Never-married,Sales,,,Male,,0.0,,United-States,<=50K
,,64671.0,,,,,Own-child,,,0.0,,,Philippines,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,182752.0,,,,,Wife,,,0.0,,,United-States,>50K
53.0,,,,,,,,,,,,,Puerto-Rico,<=50K
,,31143.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
43.0,Private,,,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
32.0,Private,,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
,,190514.0,,5.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Some-college,10.0,Divorced,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,35.0,United-States,<=50K
52.0,,,Some-college,10.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,>50K
,,43003.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
36.0,Private,184659.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,308118.0,,13.0,,,,,,0.0,0.0,,?,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,Puerto-Rico,<=50K
,Private,231554.0,Some-college,10.0,Married-civ-spouse,,Husband,Black,Male,0.0,,50.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,Asian-Pac-Islander,,,0.0,40.0,United-States,>50K
,,,,,Married-civ-spouse,,Other-relative,Other,,,0.0,20.0,Columbia,<=50K
,,111394.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
,,178282.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,172034.0,,,,,Husband,,,0.0,,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,,10th,6.0,,,,,,,,,United-States,<=50K
37.0,Private,361951.0,,13.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,48.0,?,<=50K
,,,Masters,14.0,,,,,,,,,United-States,>50K
53.0,Federal-gov,128141.0,,13.0,Separated,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,189933.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,84.0,United-States,<=50K
,,308241.0,,9.0,Married-civ-spouse,Sales,,,Female,,0.0,,United-States,<=50K
,,174120.0,,,,,Own-child,,,0.0,,,United-States,<=50K
53.0,Private,,,14.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,60.0,United-States,>50K
,,,Bachelors,13.0,,,,,,,,,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,108097.0,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,10566.0,0.0,45.0,United-States,<=50K
,,226878.0,,14.0,,,,,,9386.0,0.0,,Jamaica,>50K
,,,,,Divorced,,Unmarried,White,,,0.0,40.0,United-States,<=50K
,,,,,Divorced,,Other-relative,White,,,0.0,40.0,United-States,<=50K
,,349148.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,186311.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,172582.0,,,,,Own-child,,,0.0,,,United-States,<=50K
44.0,,,,,,,,,,,,,United-States,<=50K
,,445758.0,,,,,Not-in-family,,,0.0,,,Mexico,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,248876.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
44.0,,,Some-college,10.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,80.0,United-States,<=50K
,,196342.0,,16.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
48.0,,,,,,,,,,,,,United-States,<=50K
46.0,Federal-gov,,,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,Private,244115.0,HS-grad,9.0,Never-married,,Own-child,Black,Male,0.0,,30.0,United-States,<=50K
,Federal-gov,391122.0,HS-grad,9.0,Never-married,,Own-child,White,Female,0.0,,30.0,United-States,<=50K
,,195161.0,Prof-school,,Never-married,Prof-specialty,,White,Male,0.0,0.0,20.0,?,<=50K
48.0,,,Some-college,10.0,Married-civ-spouse,Sales,,,Male,,0.0,40.0,United-States,>50K
,,257485.0,,10.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,,United-States,>50K
,,154374.0,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,15024.0,0.0,60.0,United-States,>50K
41.0,Local-gov,,,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Self-emp-not-inc,,,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,?,<=50K
22.0,Private,200374.0,,9.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,35.0,United-States,<=50K
,,,HS-grad,9.0,Divorced,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,Private,223792.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,145477.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,Private,211129.0,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,,35.0,United-States,<=50K
,,193741.0,11th,,Never-married,Other-service,,Black,Male,0.0,0.0,30.0,United-States,<=50K
,,24126.0,Some-college,,Divorced,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,114224.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,194360.0,,11.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,Black,,,0.0,40.0,United-States,<=50K
23.0,Private,,,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,259510.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,,36.0,United-States,<=50K
,,194630.0,Some-college,,Divorced,Sales,,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,1st-4th,2.0,,,,,,,,,Mexico,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,358554.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,,Black,Male,0.0,0.0,40.0,United-States,>50K
57.0,,,,,,,,,,,,,United-States,<=50K
,,224943.0,,11.0,Never-married,Sales,,,Male,,0.0,,United-States,<=50K
,,,Prof-school,15.0,,,,,,,,,United-States,>50K
,Private,335570.0,Some-college,10.0,Never-married,,Own-child,White,Male,0.0,,35.0,United-States,<=50K
19.0,Private,69770.0,,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
,,,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
,,106232.0,Prof-school,,Married-civ-spouse,Prof-specialty,,White,Male,99999.0,0.0,48.0,United-States,>50K
,,118149.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
28.0,,,Some-college,10.0,Never-married,Adm-clerical,,,Male,,0.0,40.0,United-States,<=50K
31.0,,,Some-college,10.0,Never-married,Adm-clerical,,,Female,,0.0,45.0,United-States,<=50K
50.0,,,Masters,14.0,Divorced,Exec-managerial,,,Female,,0.0,35.0,United-States,<=50K
59.0,Private,,,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Self-emp-not-inc,,,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32.0,Self-emp-not-inc,,,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,347829.0,11th,,Never-married,Other-service,,White,Female,0.0,0.0,4.0,United-States,<=50K
,,,,,Divorced,,Not-in-family,Black,,,0.0,40.0,United-States,<=50K
,,108438.0,,,,,Unmarried,,,0.0,,,United-States,<=50K
,,197193.0,HS-grad,,Never-married,Other-service,,White,Male,0.0,0.0,27.0,United-States,<=50K
,,134307.0,Bachelors,,Divorced,Prof-specialty,,Black,Female,0.0,1741.0,40.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,El-Salvador,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,153323.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,,,Divorced,,Not-in-family,White,,,0.0,30.0,United-States,<=50K
31.0,Private,72630.0,,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,14084.0,0.0,50.0,United-States,>50K
,,71469.0,Assoc-acdm,,Never-married,Sales,,White,Female,0.0,0.0,25.0,United-States,<=50K
,Private,329301.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0.0,,55.0,United-States,<=50K
,State-gov,143931.0,Bachelors,13.0,Widowed,,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
22.0,,,,,,,,,,,,,United-States,<=50K
,,170354.0,Some-college,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,>50K
,,,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,172748.0,,9.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,,United-States,<=50K
,,37170.0,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,42.0,United-States,>50K
45.0,,,11th,7.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
52.0,,,,,,,,,,,,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,56.0,United-States,>50K
,,,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
40.0,,,,,,,,,,,,,United-States,>50K
52.0,Private,259323.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,,Masters,14.0,Divorced,,Unmarried,White,Female,0.0,,,United-States,<=50K
,,226871.0,,,,,Husband,,,0.0,,,United-States,>50K
,,,Assoc-voc,11.0,,,,,,,,,United-States,<=50K
47.0,,,,,,,,,,,,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,0.0,,,United-States,>50K
22.0,Local-gov,,,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
,,65278.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,60.0,United-States,<=50K
31.0,Private,,,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,2463.0,0.0,38.0,United-States,<=50K
35.0,Private,57640.0,,4.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,259673.0,,10.0,Married-civ-spouse,?,,,Male,,0.0,,Puerto-Rico,<=50K
38.0,,,,,,,,,,,,,United-States,<=50K
,,,9th,5.0,,,,,,,,,Puerto-Rico,<=50K
,,129172.0,Some-college,,Never-married,Other-service,,White,Male,2907.0,0.0,40.0,United-States,<=50K
46.0,Local-gov,127441.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
,,162245.0,Prof-school,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,1628.0,70.0,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,40.0,United-States,<=50K
,,180656.0,HS-grad,,Never-married,Adm-clerical,,White,Male,0.0,0.0,35.0,United-States,<=50K
,,,Masters,14.0,,,,,,,,,United-States,>50K
,Local-gov,236321.0,HS-grad,9.0,Divorced,,Own-child,White,Male,0.0,,25.0,United-States,<=50K
,,248346.0,,12.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,,United-States,<=50K
,,306225.0,,,,,Not-in-family,,,0.0,,,Poland,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,?,<=50K
,,,,,Never-married,,Not-in-family,Black,,,0.0,40.0,United-States,<=50K
,,409902.0,HS-grad,,Never-married,Machine-op-inspct,,Black,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,374764.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
18.0,Private,,,10.0,Divorced,Other-service,Own-child,White,Male,0.0,0.0,15.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,60.0,England,<=50K
,Private,71221.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,0.0,,60.0,United-States,<=50K
61.0,Private,,,10.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
39.0,,,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,,,Male,,0.0,70.0,United-States,>50K
,,294313.0,,,,,Wife,,,0.0,,,United-States,<=50K
41.0,Private,,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
,,,,,Divorced,,Not-in-family,Amer-Indian-Eskimo,,,0.0,36.0,United-States,<=50K
,Private,236543.0,12th,8.0,Divorced,,Own-child,White,Male,0.0,,54.0,Mexico,<=50K
,,47176.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,Private,34374.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,,50.0,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Unmarried,White,Female,0.0,,,United-States,<=50K
,,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
29.0,Local-gov,219906.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,25.0,United-States,>50K
51.0,State-gov,,,11.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
,,340718.0,,7.0,Widowed,Adm-clerical,,,Female,,0.0,,United-States,<=50K
,,242768.0,,13.0,,,,,,0.0,0.0,,United-States,<=50K
35.0,Private,209993.0,,7.0,Separated,Priv-house-serv,Unmarried,White,Female,0.0,0.0,8.0,Mexico,<=50K
,,,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,226922.0,HS-grad,,Separated,Other-service,,White,Female,2907.0,0.0,43.0,United-States,<=50K
,,194031.0,,10.0,Never-married,Other-service,,,Female,,0.0,,United-States,<=50K
34.0,Private,170769.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
44.0,,,Some-college,10.0,Divorced,Adm-clerical,,,Female,,0.0,57.0,United-States,<=50K
,,,,,Divorced,,Not-in-family,Amer-Indian-Eskimo,,,0.0,10.0,United-States,<=50K
25.0,Private,,,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,27802.0,Masters,,Separated,Prof-specialty,,White,Male,0.0,1876.0,50.0,United-States,<=50K
,,201603.0,,9.0,Never-married,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
55.0,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
62.0,Private,,,6.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,Married-spouse-absent,,Not-in-family,White,,,0.0,16.0,United-States,<=50K
44.0,Private,64506.0,,11.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
,,77698.0,,9.0,,,,,,0.0,0.0,,Philippines,<=50K
,,,HS-grad,9.0,,,,,,,,,Germany,>50K
41.0,,,,,,,,,,,,,United-States,<=50K
,,409230.0,,8.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,Private,102684.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,,40.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,Private,171807.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,0.0,,45.0,United-States,<=50K
,,178688.0,,11.0,Never-married,Craft-repair,,,Male,,0.0,,United-States,<=50K
25.0,Private,,,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,,,Bachelors,13.0,Never-married,Sales,,,Male,,1602.0,12.0,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,State-gov,237903.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,60.0,United-States,>50K
,,176244.0,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Female,0.0,0.0,35.0,United-States,<=50K
,,346159.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
22.0,,,,,,,,,,,,,United-States,<=50K
,,145011.0,Some-college,,Never-married,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,40.0,United-States,<=50K
,,236804.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,32126.0,,13.0,Never-married,Prof-specialty,,,Female,,0.0,,United-States,<=50K
38.0,,,,,,,,,,,,,United-States,<=50K
,,,11th,7.0,Divorced,,Not-in-family,Black,Female,0.0,,,United-States,<=50K
,,233461.0,,12.0,Never-married,Tech-support,,,Male,,0.0,,United-States,<=50K
46.0,,,Some-college,10.0,Never-married,Exec-managerial,,,Male,,0.0,50.0,United-States,>50K
,,103540.0,7th-8th,,Married-civ-spouse,Transport-moving,,Black,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,,,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,?,<=50K
,,125933.0,,,,,Husband,,,5178.0,,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,50.0,United-States,>50K
25.0,Private,35854.0,,10.0,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
,,228124.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,281627.0,,14.0,,,,,,0.0,0.0,,United-States,<=50K
,,117210.0,Bachelors,,Never-married,Exec-managerial,,White,Male,0.0,0.0,36.0,United-States,<=50K
40.0,Private,,,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,,,HS-grad,9.0,Separated,Adm-clerical,,,Female,,0.0,40.0,United-States,<=50K
26.0,,,5th-6th,3.0,Never-married,Handlers-cleaners,,,Female,,0.0,40.0,Dominican-Republic,<=50K
,,,HS-grad,9.0,,,,,,,,,?,<=50K
26.0,Private,,,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,632834.0,,9.0,Never-married,Craft-repair,,,Male,,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,48.0,United-States,<=50K
,Private,144949.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
21.0,,,,,,,,,,,,,United-States,<=50K
29.0,,,HS-grad,9.0,Never-married,Tech-support,,,Female,,0.0,45.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,28.0,El-Salvador,<=50K
44.0,Private,172479.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
,,,Assoc-voc,11.0,Married-civ-spouse,,Wife,White,Female,0.0,,,United-States,>50K
,,119929.0,,9.0,Never-married,Sales,,,Male,,0.0,,United-States,<=50K
39.0,,,,,,,,,,,,,Mexico,<=50K
,,112115.0,,9.0,Never-married,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
,,315640.0,Masters,,Never-married,Prof-specialty,,Asian-Pac-Islander,Male,0.0,0.0,20.0,China,<=50K
,,1038553.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
23.0,,,Bachelors,13.0,Never-married,Adm-clerical,,,Male,,0.0,24.0,United-States,<=50K
,,,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,131584.0,,9.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,>50K
20.0,,,HS-grad,9.0,Never-married,?,,,Male,,0.0,40.0,United-States,<=50K
,,114798.0,,7.0,Never-married,?,,,Female,,0.0,,United-States,<=50K
,,182429.0,HS-grad,,Widowed,Transport-moving,,White,Female,0.0,0.0,38.0,United-States,<=50K
,,218188.0,,,,,Other-relative,,,0.0,,,United-States,<=50K
,,,10th,6.0,Never-married,,Unmarried,White,Male,0.0,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,<=50K
22.0,Private,,,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
,,252231.0,,,,,Not-in-family,,,0.0,,,Puerto-Rico,<=50K
,,210377.0,,6.0,Married-civ-spouse,Exec-managerial,,,Female,,0.0,,United-States,<=50K
45.0,?,,,9.0,Separated,?,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,4.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
45.0,,,Bachelors,13.0,Married-spouse-absent,Exec-managerial,,,Male,,0.0,40.0,United-States,<=50K
,,,9th,5.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0.0,,,United-States,<=50K
,,,7th-8th,4.0,,,,,,,,,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,20.0,United-States,<=50K
56.0,,,,,,,,,,,,,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,46395.0,,,,,Husband,,,0.0,,,United-States,<=50K
,,278736.0,5th-6th,,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,Mexico,<=50K
,,82720.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,346754.0,,,,,Wife,,,0.0,,,United-States,>50K
,,124111.0,,9.0,Never-married,Machine-op-inspct,,,Female,,0.0,,United-States,<=50K
,,335997.0,,13.0,,,,,,7688.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,10.0,United-States,<=50K
27.0,Private,,,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
,,251091.0,,10.0,Married-civ-spouse,Protective-serv,,,Male,,0.0,,United-States,>50K
,,,HS-grad,9.0,Never-married,,Not-in-family,Black,Female,0.0,,,United-States,<=50K
29.0,Private,,,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Local-gov,157942.0,HS-grad,9.0,Widowed,,Not-in-family,Black,Female,0.0,,40.0,United-States,<=50K
,Private,181553.0,Bachelors,13.0,Divorced,,Not-in-family,White,Male,0.0,,55.0,United-States,<=50K
67.0,,,11th,7.0,Married-civ-spouse,?,,,Male,,0.0,40.0,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,,,Columbia,<=50K
,Private,116825.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,15024.0,,80.0,United-States,>50K
,,,,,,,,,,,,,United-States,>50K
,,,,,Divorced,,Not-in-family,White,,,0.0,25.0,United-States,>50K
,,278442.0,,,,,Husband,,,7298.0,,,United-States,>50K
,,102541.0,,,,,Unmarried,,,0.0,,,United-States,<=50K
31.0,,,,,,,,,,,,,United-States,>50K
,,175479.0,,,,,Unmarried,,,0.0,,,Mexico,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,18.0,?,<=50K
,Private,253006.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,7688.0,,38.0,United-States,>50K
59.0,,,Assoc-voc,11.0,Never-married,Exec-managerial,,,Male,,0.0,35.0,United-States,>50K
32.0,Private,,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,30.0,United-States,>50K
59.0,Private,113959.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
,,,,,Divorced,,Unmarried,Black,,,0.0,50.0,United-States,<=50K
23.0,Private,132300.0,,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,Italy,<=50K
45.0,,,,,,,,,,,,,United-States,<=50K
,?,191288.0,7th-8th,4.0,Widowed,,Not-in-family,White,Female,0.0,,15.0,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,<=50K
,,,1st-4th,2.0,Married-spouse-absent,,Not-in-family,White,Male,0.0,,,Mexico,<=50K
28.0,Private,186792.0,,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
64.0,,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,40.0,United-States,<=50K
,,165108.0,,13.0,,,,,,0.0,0.0,,England,<=50K
